dataset_ID,interval,attack,spikes,class,differenceSpikes_1
0,2498,Spontaneous,77393,0,-37713
0,2499,Spontaneous,54874,0,-22519
0,2500,Spontaneous,12815,0,-42059
0,2501,Spontaneous,7866,0,-4949
0,2502,Spontaneous,5344,0,-2522
0,2503,Spontaneous,8528,0,3184
0,2504,Spontaneous,7001,0,-1527
0,2505,Spontaneous,10214,0,3213
0,2506,Spontaneous,11318,0,1104
0,2507,Spontaneous,16039,0,4721
0,2508,Spontaneous,16228,0,189
0,2509,Spontaneous,109570,0,93342
0,2510,Spontaneous,10616,0,-98954
0,2511,Spontaneous,9551,0,-1065
0,2512,Spontaneous,48411,0,38860
0,2513,Spontaneous,18143,0,-30268
0,2514,Spontaneous,15951,0,-2192
0,2515,Spontaneous,14500,0,-1451
0,2516,Spontaneous,11074,0,-3426
0,2517,Spontaneous,14010,0,2936
0,2518,Spontaneous,11480,0,-2530
0,2519,Spontaneous,8516,0,-2964
0,2520,Spontaneous,12053,0,3537
3,2521,FLO,6781,0,-5272
3,2522,FLO,12801,0,6020
3,2523,FLO,14218,0,1417
3,2524,FLO,17653,0,3435
3,2525,FLO,10006,0,-7647
3,2526,FLO,89340,0,79334
3,2527,FLO,104056,1,14716
3,2528,FLO,78089,0,-25967
3,2529,FLO,60910,0,-17179
3,2530,FLO,5216,0,-55694
3,2531,FLO,5541,0,325
3,2532,FLO,11145,0,5604
3,2533,FLO,8243,0,-2902
3,2534,FLO,15989,0,7746
3,2535,FLO,12200,0,-3789
3,2536,FLO,10955,0,-1245
3,2537,FLO,6845,0,-4110
3,2538,FLO,27671,0,20826
3,2539,FLO,74994,0,47323
3,2540,FLO,14294,0,-60700
3,2541,FLO,17502,0,3208
3,2542,FLO,31572,0,14070
3,2543,FLO,18532,0,-13040
3,2544,FLO,9738,0,-8794
3,2545,FLO,17898,0,8160
3,2546,FLO,7696,0,-10202
3,2547,FLO,9458,0,1762
3,2548,FLO,11279,0,1821
3,2549,FLO,21528,0,10249
3,2550,FLO,8316,0,-13212
5,2551,FLO,6062,0,-2254
5,2552,FLO,10732,0,4670
5,2553,FLO,7970,0,-2762
5,2554,FLO,11341,0,3371
5,2555,FLO,13649,0,2308
5,2556,FLO,76261,0,62612
5,2557,FLO,150289,1,74028
5,2558,FLO,71774,0,-78515
5,2559,FLO,67561,0,-4213
5,2560,FLO,9293,0,-58268
5,2561,FLO,6397,0,-2896
5,2562,FLO,8690,0,2293
5,2563,FLO,14017,0,5327
5,2564,FLO,12268,0,-1749
5,2565,FLO,13064,0,796
5,2566,FLO,15241,0,2177
5,2567,FLO,13747,0,-1494
5,2568,FLO,28150,0,14403
5,2569,FLO,80542,0,52392
5,2570,FLO,14238,0,-66304
5,2571,FLO,17240,0,3002
5,2572,FLO,46155,0,28915
5,2573,FLO,11481,0,-34674
5,2574,FLO,10397,0,-1084
5,2575,FLO,9400,0,-997
5,2576,FLO,9351,0,-49
5,2577,FLO,17711,0,8360
5,2578,FLO,9441,0,-8270
5,2579,FLO,12714,0,3273
5,2580,FLO,17375,0,4661
7,2581,FLO,5462,0,-11913
7,2582,FLO,7079,0,1617
7,2583,FLO,12861,0,5782
7,2584,FLO,9218,0,-3643
7,2585,FLO,11137,0,1919
7,2586,FLO,80360,0,69223
7,2587,FLO,109553,1,29193
7,2588,FLO,78483,0,-31070
7,2589,FLO,76699,0,-1784
7,2590,FLO,7665,0,-69034
7,2591,FLO,4969,0,-2696
7,2592,FLO,8722,0,3753
7,2593,FLO,10390,0,1668
7,2594,FLO,8979,0,-1411
7,2595,FLO,7807,0,-1172
7,2596,FLO,11147,0,3340
7,2597,FLO,9966,0,-1181
7,2598,FLO,34967,0,25001
7,2599,FLO,102224,0,67257
7,2600,FLO,10815,0,-91409
7,2601,FLO,13312,0,2497
7,2602,FLO,38942,0,25630
7,2603,FLO,19998,0,-18944
7,2604,FLO,11638,0,-8360
7,2605,FLO,12469,0,831
7,2606,FLO,17079,0,4610
7,2607,FLO,9810,0,-7269
7,2608,FLO,16521,0,6711
7,2609,FLO,14473,0,-2048
7,2610,FLO,15582,0,1109
0,2611,FLO,5950,0,-9632
0,2612,FLO,7132,0,1182
0,2613,FLO,24436,0,17304
0,2614,FLO,14017,0,-10419
0,2615,FLO,8748,0,-5269
0,2616,FLO,102580,0,93832
0,2617,FLO,130253,1,27673
0,2618,FLO,79058,0,-51195
0,2619,FLO,55046,0,-24012
0,2620,FLO,12614,0,-42432
0,2621,FLO,7952,0,-4662
0,2622,FLO,5347,0,-2605
0,2623,FLO,8414,0,3067
0,2624,FLO,7029,0,-1385
0,2625,FLO,10252,0,3223
0,2626,FLO,11303,0,1051
0,2627,FLO,16003,0,4700
0,2628,FLO,16181,0,178
0,2629,FLO,109649,0,93468
0,2630,FLO,10577,0,-99072
0,2631,FLO,9550,0,-1027
0,2632,FLO,48445,0,38895
0,2633,FLO,18210,0,-30235
0,2634,FLO,15996,0,-2214
0,2635,FLO,14568,0,-1428
0,2636,FLO,11044,0,-3524
0,2637,FLO,14017,0,2973
0,2638,FLO,11485,0,-2532
0,2639,FLO,8510,0,-2975
0,2640,FLO,12043,0,3533
7,2641,Spontaneous,5462,0,-6581
7,2642,Spontaneous,7079,0,1617
7,2643,Spontaneous,12861,0,5782
7,2644,Spontaneous,9218,0,-3643
7,2645,Spontaneous,11137,0,1919
7,2646,Spontaneous,80360,0,69223
7,2647,Spontaneous,87684,0,7324
7,2648,Spontaneous,78251,0,-9433
7,2649,Spontaneous,76618,0,-1633
7,2650,Spontaneous,7615,0,-69003
7,2651,Spontaneous,4993,0,-2622
7,2652,Spontaneous,8712,0,3719
7,2653,Spontaneous,10428,0,1716
7,2654,Spontaneous,9082,0,-1346
7,2655,Spontaneous,7815,0,-1267
7,2656,Spontaneous,11223,0,3408
7,2657,Spontaneous,9933,0,-1290
7,2658,Spontaneous,34925,0,24992
7,2659,Spontaneous,102265,0,67340
7,2660,Spontaneous,10828,0,-91437
7,2661,Spontaneous,13321,0,2493
7,2662,Spontaneous,38897,0,25576
7,2663,Spontaneous,19828,0,-19069
7,2664,Spontaneous,11690,0,-8138
7,2665,Spontaneous,12409,0,719
7,2666,Spontaneous,17123,0,4714
7,2667,Spontaneous,9805,0,-7318
7,2668,Spontaneous,16595,0,6790
7,2669,Spontaneous,14372,0,-2223
7,2670,Spontaneous,15634,0,1262
5,2671,FLO,6062,0,-9572
5,2672,FLO,10732,0,4670
5,2673,FLO,7970,0,-2762
5,2674,FLO,11341,0,3371
5,2675,FLO,13649,0,2308
5,2676,FLO,76261,0,62612
5,2677,FLO,150289,1,74028
5,2678,FLO,71774,0,-78515
5,2679,FLO,67561,0,-4213
5,2680,FLO,9293,0,-58268
5,2681,FLO,6397,0,-2896
5,2682,FLO,8690,0,2293
5,2683,FLO,14017,0,5327
5,2684,FLO,12268,0,-1749
5,2685,FLO,13064,0,796
5,2686,FLO,15241,0,2177
5,2687,FLO,13747,0,-1494
5,2688,FLO,28150,0,14403
5,2689,FLO,80542,0,52392
5,2690,FLO,14238,0,-66304
5,2691,FLO,17240,0,3002
5,2692,FLO,46155,0,28915
5,2693,FLO,11481,0,-34674
5,2694,FLO,10397,0,-1084
5,2695,FLO,9400,0,-997
5,2696,FLO,9351,0,-49
5,2697,FLO,17711,0,8360
5,2698,FLO,9441,0,-8270
5,2699,FLO,12714,0,3273
5,2700,FLO,17375,0,4661
0,2701,FLO,5950,0,-11425
0,2702,FLO,7132,0,1182
0,2703,FLO,24436,0,17304
0,2704,FLO,14017,0,-10419
0,2705,FLO,8748,0,-5269
0,2706,FLO,102580,0,93832
0,2707,FLO,130253,1,27673
0,2708,FLO,79058,0,-51195
0,2709,FLO,55046,0,-24012
0,2710,FLO,12614,0,-42432
0,2711,FLO,7952,0,-4662
0,2712,FLO,5347,0,-2605
0,2713,FLO,8414,0,3067
0,2714,FLO,7029,0,-1385
0,2715,FLO,10252,0,3223
0,2716,FLO,11303,0,1051
0,2717,FLO,16003,0,4700
0,2718,FLO,16181,0,178
0,2719,FLO,109649,0,93468
0,2720,FLO,10577,0,-99072
0,2721,FLO,9550,0,-1027
0,2722,FLO,48445,0,38895
0,2723,FLO,18210,0,-30235
0,2724,FLO,15996,0,-2214
0,2725,FLO,14568,0,-1428
0,2726,FLO,11044,0,-3524
0,2727,FLO,14017,0,2973
0,2728,FLO,11485,0,-2532
0,2729,FLO,8510,0,-2975
0,2730,FLO,12043,0,3533
3,2731,FLO,6781,0,-5262
3,2732,FLO,12801,0,6020
3,2733,FLO,14218,0,1417
3,2734,FLO,17653,0,3435
3,2735,FLO,10006,0,-7647
3,2736,FLO,89340,0,79334
3,2737,FLO,104056,1,14716
3,2738,FLO,78089,0,-25967
3,2739,FLO,60910,0,-17179
3,2740,FLO,5216,0,-55694
3,2741,FLO,5541,0,325
3,2742,FLO,11145,0,5604
3,2743,FLO,8243,0,-2902
3,2744,FLO,15989,0,7746
3,2745,FLO,12200,0,-3789
3,2746,FLO,10955,0,-1245
3,2747,FLO,6845,0,-4110
3,2748,FLO,27671,0,20826
3,2749,FLO,74994,0,47323
3,2750,FLO,14294,0,-60700
3,2751,FLO,17502,0,3208
3,2752,FLO,31572,0,14070
3,2753,FLO,18532,0,-13040
3,2754,FLO,9738,0,-8794
3,2755,FLO,17898,0,8160
3,2756,FLO,7696,0,-10202
3,2757,FLO,9458,0,1762
3,2758,FLO,11279,0,1821
3,2759,FLO,21528,0,10249
3,2760,FLO,8316,0,-13212
0,2761,Spontaneous,5950,0,-2366
0,2762,Spontaneous,7132,0,1182
0,2763,Spontaneous,24436,0,17304
0,2764,Spontaneous,14017,0,-10419
0,2765,Spontaneous,8748,0,-5269
0,2766,Spontaneous,102580,0,93832
0,2767,Spontaneous,115106,0,12526
0,2768,Spontaneous,77393,0,-37713
0,2769,Spontaneous,54874,0,-22519
0,2770,Spontaneous,12815,0,-42059
0,2771,Spontaneous,7866,0,-4949
0,2772,Spontaneous,5344,0,-2522
0,2773,Spontaneous,8528,0,3184
0,2774,Spontaneous,7001,0,-1527
0,2775,Spontaneous,10214,0,3213
0,2776,Spontaneous,11318,0,1104
0,2777,Spontaneous,16039,0,4721
0,2778,Spontaneous,16228,0,189
0,2779,Spontaneous,109570,0,93342
0,2780,Spontaneous,10616,0,-98954
0,2781,Spontaneous,9551,0,-1065
0,2782,Spontaneous,48411,0,38860
0,2783,Spontaneous,18143,0,-30268
0,2784,Spontaneous,15951,0,-2192
0,2785,Spontaneous,14500,0,-1451
0,2786,Spontaneous,11074,0,-3426
0,2787,Spontaneous,14010,0,2936
0,2788,Spontaneous,11480,0,-2530
0,2789,Spontaneous,8516,0,-2964
0,2790,Spontaneous,12053,0,3537
3,2791,FLO,6781,0,-5272
3,2792,FLO,12801,0,6020
3,2793,FLO,14218,0,1417
3,2794,FLO,17653,0,3435
3,2795,FLO,10006,0,-7647
3,2796,FLO,89340,0,79334
3,2797,FLO,104056,1,14716
3,2798,FLO,78089,0,-25967
3,2799,FLO,60910,0,-17179
3,2800,FLO,5216,0,-55694
3,2801,FLO,5541,0,325
3,2802,FLO,11145,0,5604
3,2803,FLO,8243,0,-2902
3,2804,FLO,15989,0,7746
3,2805,FLO,12200,0,-3789
3,2806,FLO,10955,0,-1245
3,2807,FLO,6845,0,-4110
3,2808,FLO,27671,0,20826
3,2809,FLO,74994,0,47323
3,2810,FLO,14294,0,-60700
3,2811,FLO,17502,0,3208
3,2812,FLO,31572,0,14070
3,2813,FLO,18532,0,-13040
3,2814,FLO,9738,0,-8794
3,2815,FLO,17898,0,8160
3,2816,FLO,7696,0,-10202
3,2817,FLO,9458,0,1762
3,2818,FLO,11279,0,1821
3,2819,FLO,21528,0,10249
3,2820,FLO,8316,0,-13212
7,2821,Spontaneous,5462,0,-2854
7,2822,Spontaneous,7079,0,1617
7,2823,Spontaneous,12861,0,5782
7,2824,Spontaneous,9218,0,-3643
7,2825,Spontaneous,11137,0,1919
7,2826,Spontaneous,80360,0,69223
7,2827,Spontaneous,87684,0,7324
7,2828,Spontaneous,78251,0,-9433
7,2829,Spontaneous,76618,0,-1633
7,2830,Spontaneous,7615,0,-69003
7,2831,Spontaneous,4993,0,-2622
7,2832,Spontaneous,8712,0,3719
7,2833,Spontaneous,10428,0,1716
7,2834,Spontaneous,9082,0,-1346
7,2835,Spontaneous,7815,0,-1267
7,2836,Spontaneous,11223,0,3408
7,2837,Spontaneous,9933,0,-1290
7,2838,Spontaneous,34925,0,24992
7,2839,Spontaneous,102265,0,67340
7,2840,Spontaneous,10828,0,-91437
7,2841,Spontaneous,13321,0,2493
7,2842,Spontaneous,38897,0,25576
7,2843,Spontaneous,19828,0,-19069
7,2844,Spontaneous,11690,0,-8138
7,2845,Spontaneous,12409,0,719
7,2846,Spontaneous,17123,0,4714
7,2847,Spontaneous,9805,0,-7318
7,2848,Spontaneous,16595,0,6790
7,2849,Spontaneous,14372,0,-2223
7,2850,Spontaneous,15634,0,1262
5,2851,FLO,6062,0,-9572
5,2852,FLO,10732,0,4670
5,2853,FLO,7970,0,-2762
5,2854,FLO,11341,0,3371
5,2855,FLO,13649,0,2308
5,2856,FLO,76261,0,62612
5,2857,FLO,150289,1,74028
5,2858,FLO,71774,0,-78515
5,2859,FLO,67561,0,-4213
5,2860,FLO,9293,0,-58268
5,2861,FLO,6397,0,-2896
5,2862,FLO,8690,0,2293
5,2863,FLO,14017,0,5327
5,2864,FLO,12268,0,-1749
5,2865,FLO,13064,0,796
5,2866,FLO,15241,0,2177
5,2867,FLO,13747,0,-1494
5,2868,FLO,28150,0,14403
5,2869,FLO,80542,0,52392
5,2870,FLO,14238,0,-66304
5,2871,FLO,17240,0,3002
5,2872,FLO,46155,0,28915
5,2873,FLO,11481,0,-34674
5,2874,FLO,10397,0,-1084
5,2875,FLO,9400,0,-997
5,2876,FLO,9351,0,-49
5,2877,FLO,17711,0,8360
5,2878,FLO,9441,0,-8270
5,2879,FLO,12714,0,3273
5,2880,FLO,17375,0,4661
0,2881,Spontaneous,5950,0,-11425
0,2882,Spontaneous,7132,0,1182
0,2883,Spontaneous,24436,0,17304
0,2884,Spontaneous,14017,0,-10419
0,2885,Spontaneous,8748,0,-5269
0,2886,Spontaneous,102580,0,93832
0,2887,Spontaneous,115106,0,12526
0,2888,Spontaneous,77393,0,-37713
0,2889,Spontaneous,54874,0,-22519
0,2890,Spontaneous,12815,0,-42059
0,2891,Spontaneous,7866,0,-4949
0,2892,Spontaneous,5344,0,-2522
0,2893,Spontaneous,8528,0,3184
0,2894,Spontaneous,7001,0,-1527
0,2895,Spontaneous,10214,0,3213
0,2896,Spontaneous,11318,0,1104
0,2897,Spontaneous,16039,0,4721
0,2898,Spontaneous,16228,0,189
0,2899,Spontaneous,109570,0,93342
0,2900,Spontaneous,10616,0,-98954
0,2901,Spontaneous,9551,0,-1065
0,2902,Spontaneous,48411,0,38860
0,2903,Spontaneous,18143,0,-30268
0,2904,Spontaneous,15951,0,-2192
0,2905,Spontaneous,14500,0,-1451
0,2906,Spontaneous,11074,0,-3426
0,2907,Spontaneous,14010,0,2936
0,2908,Spontaneous,11480,0,-2530
0,2909,Spontaneous,8516,0,-2964
0,2910,Spontaneous,12053,0,3537
3,2911,FLO,6781,0,-5272
3,2912,FLO,12801,0,6020
3,2913,FLO,14218,0,1417
3,2914,FLO,17653,0,3435
3,2915,FLO,10006,0,-7647
3,2916,FLO,89340,0,79334
3,2917,FLO,104056,1,14716
3,2918,FLO,78089,0,-25967
3,2919,FLO,60910,0,-17179
3,2920,FLO,5216,0,-55694
3,2921,FLO,5541,0,325
3,2922,FLO,11145,0,5604
3,2923,FLO,8243,0,-2902
3,2924,FLO,15989,0,7746
3,2925,FLO,12200,0,-3789
3,2926,FLO,10955,0,-1245
3,2927,FLO,6845,0,-4110
3,2928,FLO,27671,0,20826
3,2929,FLO,74994,0,47323
3,2930,FLO,14294,0,-60700
3,2931,FLO,17502,0,3208
3,2932,FLO,31572,0,14070
3,2933,FLO,18532,0,-13040
3,2934,FLO,9738,0,-8794
3,2935,FLO,17898,0,8160
3,2936,FLO,7696,0,-10202
3,2937,FLO,9458,0,1762
3,2938,FLO,11279,0,1821
3,2939,FLO,21528,0,10249
3,2940,FLO,8316,0,-13212
5,2941,FLO,6062,0,-2254
5,2942,FLO,10732,0,4670
5,2943,FLO,7970,0,-2762
5,2944,FLO,11341,0,3371
5,2945,FLO,13649,0,2308
5,2946,FLO,76261,0,62612
5,2947,FLO,150289,1,74028
5,2948,FLO,71774,0,-78515
5,2949,FLO,67561,0,-4213
5,2950,FLO,9293,0,-58268
5,2951,FLO,6397,0,-2896
5,2952,FLO,8690,0,2293
5,2953,FLO,14017,0,5327
5,2954,FLO,12268,0,-1749
5,2955,FLO,13064,0,796
5,2956,FLO,15241,0,2177
5,2957,FLO,13747,0,-1494
5,2958,FLO,28150,0,14403
5,2959,FLO,80542,0,52392
5,2960,FLO,14238,0,-66304
5,2961,FLO,17240,0,3002
5,2962,FLO,46155,0,28915
5,2963,FLO,11481,0,-34674
5,2964,FLO,10397,0,-1084
5,2965,FLO,9400,0,-997
5,2966,FLO,9351,0,-49
5,2967,FLO,17711,0,8360
5,2968,FLO,9441,0,-8270
5,2969,FLO,12714,0,3273
5,2970,FLO,17375,0,4661
7,2971,Spontaneous,5462,0,-11913
7,2972,Spontaneous,7079,0,1617
7,2973,Spontaneous,12861,0,5782
7,2974,Spontaneous,9218,0,-3643
7,2975,Spontaneous,11137,0,1919
7,2976,Spontaneous,80360,0,69223
7,2977,Spontaneous,87684,0,7324
7,2978,Spontaneous,78251,0,-9433
7,2979,Spontaneous,76618,0,-1633
7,2980,Spontaneous,7615,0,-69003
7,2981,Spontaneous,4993,0,-2622
7,2982,Spontaneous,8712,0,3719
7,2983,Spontaneous,10428,0,1716
7,2984,Spontaneous,9082,0,-1346
7,2985,Spontaneous,7815,0,-1267
7,2986,Spontaneous,11223,0,3408
7,2987,Spontaneous,9933,0,-1290
7,2988,Spontaneous,34925,0,24992
7,2989,Spontaneous,102265,0,67340
7,2990,Spontaneous,10828,0,-91437
7,2991,Spontaneous,13321,0,2493
7,2992,Spontaneous,38897,0,25576
7,2993,Spontaneous,19828,0,-19069
7,2994,Spontaneous,11690,0,-8138
7,2995,Spontaneous,12409,0,719
7,2996,Spontaneous,17123,0,4714
7,2997,Spontaneous,9805,0,-7318
7,2998,Spontaneous,16595,0,6790
7,2999,Spontaneous,14372,0,-2223
7,3000,Spontaneous,15634,0,1262
3,3001,Spontaneous,6781,0,-8853
3,3002,Spontaneous,12801,0,6020
3,3003,Spontaneous,14218,0,1417
3,3004,Spontaneous,17653,0,3435
3,3005,Spontaneous,10006,0,-7647
3,3006,Spontaneous,89340,0,79334
3,3007,Spontaneous,91998,0,2658
3,3008,Spontaneous,76674,0,-15324
3,3009,Spontaneous,61815,0,-14859
3,3010,Spontaneous,5165,0,-56650
3,3011,Spontaneous,5525,0,360
3,3012,Spontaneous,11207,0,5682
3,3013,Spontaneous,8282,0,-2925
3,3014,Spontaneous,16026,0,7744
3,3015,Spontaneous,12337,0,-3689
3,3016,Spontaneous,10882,0,-1455
3,3017,Spontaneous,6852,0,-4030
3,3018,Spontaneous,27620,0,20768
3,3019,Spontaneous,75166,0,47546
3,3020,Spontaneous,14298,0,-60868
3,3021,Spontaneous,17370,0,3072
3,3022,Spontaneous,31605,0,14235
3,3023,Spontaneous,18522,0,-13083
3,3024,Spontaneous,9730,0,-8792
3,3025,Spontaneous,17959,0,8229
3,3026,Spontaneous,7731,0,-10228
3,3027,Spontaneous,9435,0,1704
3,3028,Spontaneous,11327,0,1892
3,3029,Spontaneous,21474,0,10147
3,3030,Spontaneous,8266,0,-13208
7,3031,FLO,5462,0,-2804
7,3032,FLO,7079,0,1617
7,3033,FLO,12861,0,5782
7,3034,FLO,9218,0,-3643
7,3035,FLO,11137,0,1919
7,3036,FLO,80360,0,69223
7,3037,FLO,109553,1,29193
7,3038,FLO,78483,0,-31070
7,3039,FLO,76699,0,-1784
7,3040,FLO,7665,0,-69034
7,3041,FLO,4969,0,-2696
7,3042,FLO,8722,0,3753
7,3043,FLO,10390,0,1668
7,3044,FLO,8979,0,-1411
7,3045,FLO,7807,0,-1172
7,3046,FLO,11147,0,3340
7,3047,FLO,9966,0,-1181
7,3048,FLO,34967,0,25001
7,3049,FLO,102224,0,67257
7,3050,FLO,10815,0,-91409
7,3051,FLO,13312,0,2497
7,3052,FLO,38942,0,25630
7,3053,FLO,19998,0,-18944
7,3054,FLO,11638,0,-8360
7,3055,FLO,12469,0,831
7,3056,FLO,17079,0,4610
7,3057,FLO,9810,0,-7269
7,3058,FLO,16521,0,6711
7,3059,FLO,14473,0,-2048
7,3060,FLO,15582,0,1109
0,3061,FLO,5950,0,-9632
0,3062,FLO,7132,0,1182
0,3063,FLO,24436,0,17304
0,3064,FLO,14017,0,-10419
0,3065,FLO,8748,0,-5269
0,3066,FLO,102580,0,93832
0,3067,FLO,130253,1,27673
0,3068,FLO,79058,0,-51195
0,3069,FLO,55046,0,-24012
0,3070,FLO,12614,0,-42432
0,3071,FLO,7952,0,-4662
0,3072,FLO,5347,0,-2605
0,3073,FLO,8414,0,3067
0,3074,FLO,7029,0,-1385
0,3075,FLO,10252,0,3223
0,3076,FLO,11303,0,1051
0,3077,FLO,16003,0,4700
0,3078,FLO,16181,0,178
0,3079,FLO,109649,0,93468
0,3080,FLO,10577,0,-99072
0,3081,FLO,9550,0,-1027
0,3082,FLO,48445,0,38895
0,3083,FLO,18210,0,-30235
0,3084,FLO,15996,0,-2214
0,3085,FLO,14568,0,-1428
0,3086,FLO,11044,0,-3524
0,3087,FLO,14017,0,2973
0,3088,FLO,11485,0,-2532
0,3089,FLO,8510,0,-2975
0,3090,FLO,12043,0,3533
5,3091,Spontaneous,6062,0,-5981
5,3092,Spontaneous,10732,0,4670
5,3093,Spontaneous,7970,0,-2762
5,3094,Spontaneous,11341,0,3371
5,3095,Spontaneous,13649,0,2308
5,3096,Spontaneous,76261,0,62612
5,3097,Spontaneous,124955,0,48694
5,3098,Spontaneous,70800,0,-54155
5,3099,Spontaneous,67544,0,-3256
5,3100,Spontaneous,9228,0,-58316
5,3101,Spontaneous,6442,0,-2786
5,3102,Spontaneous,8643,0,2201
5,3103,Spontaneous,14095,0,5452
5,3104,Spontaneous,12238,0,-1857
5,3105,Spontaneous,13011,0,773
5,3106,Spontaneous,15372,0,2361
5,3107,Spontaneous,13731,0,-1641
5,3108,Spontaneous,28134,0,14403
5,3109,Spontaneous,80686,0,52552
5,3110,Spontaneous,14231,0,-66455
5,3111,Spontaneous,17189,0,2958
5,3112,Spontaneous,46208,0,29019
5,3113,Spontaneous,11530,0,-34678
5,3114,Spontaneous,10312,0,-1218
5,3115,Spontaneous,9399,0,-913
5,3116,Spontaneous,9397,0,-2
5,3117,Spontaneous,17658,0,8261
5,3118,Spontaneous,9483,0,-8175
5,3119,Spontaneous,12726,0,3243
5,3120,Spontaneous,17362,0,4636
7,3121,Spontaneous,5462,0,-11900
7,3122,Spontaneous,7079,0,1617
7,3123,Spontaneous,12861,0,5782
7,3124,Spontaneous,9218,0,-3643
7,3125,Spontaneous,11137,0,1919
7,3126,Spontaneous,80360,0,69223
7,3127,Spontaneous,87684,0,7324
7,3128,Spontaneous,78251,0,-9433
7,3129,Spontaneous,76618,0,-1633
7,3130,Spontaneous,7615,0,-69003
7,3131,Spontaneous,4993,0,-2622
7,3132,Spontaneous,8712,0,3719
7,3133,Spontaneous,10428,0,1716
7,3134,Spontaneous,9082,0,-1346
7,3135,Spontaneous,7815,0,-1267
7,3136,Spontaneous,11223,0,3408
7,3137,Spontaneous,9933,0,-1290
7,3138,Spontaneous,34925,0,24992
7,3139,Spontaneous,102265,0,67340
7,3140,Spontaneous,10828,0,-91437
7,3141,Spontaneous,13321,0,2493
7,3142,Spontaneous,38897,0,25576
7,3143,Spontaneous,19828,0,-19069
7,3144,Spontaneous,11690,0,-8138
7,3145,Spontaneous,12409,0,719
7,3146,Spontaneous,17123,0,4714
7,3147,Spontaneous,9805,0,-7318
7,3148,Spontaneous,16595,0,6790
7,3149,Spontaneous,14372,0,-2223
7,3150,Spontaneous,15634,0,1262
3,3151,Spontaneous,6781,0,-8853
3,3152,Spontaneous,12801,0,6020
3,3153,Spontaneous,14218,0,1417
3,3154,Spontaneous,17653,0,3435
3,3155,Spontaneous,10006,0,-7647
3,3156,Spontaneous,89340,0,79334
3,3157,Spontaneous,91998,0,2658
3,3158,Spontaneous,76674,0,-15324
3,3159,Spontaneous,61815,0,-14859
3,3160,Spontaneous,5165,0,-56650
3,3161,Spontaneous,5525,0,360
3,3162,Spontaneous,11207,0,5682
3,3163,Spontaneous,8282,0,-2925
3,3164,Spontaneous,16026,0,7744
3,3165,Spontaneous,12337,0,-3689
3,3166,Spontaneous,10882,0,-1455
3,3167,Spontaneous,6852,0,-4030
3,3168,Spontaneous,27620,0,20768
3,3169,Spontaneous,75166,0,47546
3,3170,Spontaneous,14298,0,-60868
3,3171,Spontaneous,17370,0,3072
3,3172,Spontaneous,31605,0,14235
3,3173,Spontaneous,18522,0,-13083
3,3174,Spontaneous,9730,0,-8792
3,3175,Spontaneous,17959,0,8229
3,3176,Spontaneous,7731,0,-10228
3,3177,Spontaneous,9435,0,1704
3,3178,Spontaneous,11327,0,1892
3,3179,Spontaneous,21474,0,10147
3,3180,Spontaneous,8266,0,-13208
0,3181,Spontaneous,5950,0,-2316
0,3182,Spontaneous,7132,0,1182
0,3183,Spontaneous,24436,0,17304
0,3184,Spontaneous,14017,0,-10419
0,3185,Spontaneous,8748,0,-5269
0,3186,Spontaneous,102580,0,93832
0,3187,Spontaneous,115106,0,12526
0,3188,Spontaneous,77393,0,-37713
0,3189,Spontaneous,54874,0,-22519
0,3190,Spontaneous,12815,0,-42059
0,3191,Spontaneous,7866,0,-4949
0,3192,Spontaneous,5344,0,-2522
0,3193,Spontaneous,8528,0,3184
0,3194,Spontaneous,7001,0,-1527
0,3195,Spontaneous,10214,0,3213
0,3196,Spontaneous,11318,0,1104
0,3197,Spontaneous,16039,0,4721
0,3198,Spontaneous,16228,0,189
0,3199,Spontaneous,109570,0,93342
0,3200,Spontaneous,10616,0,-98954
0,3201,Spontaneous,9551,0,-1065
0,3202,Spontaneous,48411,0,38860
0,3203,Spontaneous,18143,0,-30268
0,3204,Spontaneous,15951,0,-2192
0,3205,Spontaneous,14500,0,-1451
0,3206,Spontaneous,11074,0,-3426
0,3207,Spontaneous,14010,0,2936
0,3208,Spontaneous,11480,0,-2530
0,3209,Spontaneous,8516,0,-2964
0,3210,Spontaneous,12053,0,3537
5,3211,Spontaneous,6062,0,-5991
5,3212,Spontaneous,10732,0,4670
5,3213,Spontaneous,7970,0,-2762
5,3214,Spontaneous,11341,0,3371
5,3215,Spontaneous,13649,0,2308
5,3216,Spontaneous,76261,0,62612
5,3217,Spontaneous,124955,0,48694
5,3218,Spontaneous,70800,0,-54155
5,3219,Spontaneous,67544,0,-3256
5,3220,Spontaneous,9228,0,-58316
5,3221,Spontaneous,6442,0,-2786
5,3222,Spontaneous,8643,0,2201
5,3223,Spontaneous,14095,0,5452
5,3224,Spontaneous,12238,0,-1857
5,3225,Spontaneous,13011,0,773
5,3226,Spontaneous,15372,0,2361
5,3227,Spontaneous,13731,0,-1641
5,3228,Spontaneous,28134,0,14403
5,3229,Spontaneous,80686,0,52552
5,3230,Spontaneous,14231,0,-66455
5,3231,Spontaneous,17189,0,2958
5,3232,Spontaneous,46208,0,29019
5,3233,Spontaneous,11530,0,-34678
5,3234,Spontaneous,10312,0,-1218
5,3235,Spontaneous,9399,0,-913
5,3236,Spontaneous,9397,0,-2
5,3237,Spontaneous,17658,0,8261
